,cq,baseline,plateau,slope,inflection,asymmetry,drift,CurveCall
54349,40.735925990172,25.209735549899,46.531747482979,-0.45859377867499,36.805295177702,5.5,0.067388925349152,True
163806,18.09127777021,12.584436621883,13.588851213513,-0.18806685433241,8.5065859686419,5.5,0.011103630677923,False
25387,38.784671099138,17.969076616245,39.162567320213,-0.4543461991383,34.817293710959,5.5,0.08164758477347,True
354942,28.321179232551,12.671132809872,13.006362080549,-0.21941163927417,20.105740695062,5.5,0.012397668077022,False
25470,38.272174950923,20.404359352459,41.504352490331,-0.4480861652333,34.249370908473,5.5,0.070589121251424,True
374782,39.668867594238,16.236390478498,41.419706415703,-0.39436473293209,35.098066286868,5.5,0.12416558481775,True
271022,28.37690701536,16.814388331871,17.604164084793,-0.41383435248122,37.817618189249,0.5,0.01167154905383,False
25393,49.401768377372,17.072881687075,18.005174958319,-0.8598799616462,47.305472478796,5.5,0.043848560152813,False
267958,38.827590164233,17.915507249832,39.958211115872,-0.44032560812822,34.73388586089,5.5,0.081673449756651,True
182013,21.710739322736,18.325751988506,19.559273689631,-0.12782130594328,10.07434263183,4.5448450514165,0.041972250154262,False
122139,38.396651924607,12.823755169686,24.41064852878,-0.42554487927531,34.160758309963,5.5,0.024265776889317,True
15079,47.439513749131,21.967004768571,39.515620906174,-0.89719770857151,48.767030262607,1.1661168650036,0.016132721477103,False
272113,37.959511394275,18.092581095886,36.816105735316,-0.44179012043291,33.879377517355,5.5,0.017022235018257,True
26323,,22.238285900925,23.016944130012,-0.01,33.783368035789,3.5884853130431,0.041869147499409,False
214682,37.765214652591,19.062788552082,37.513668735402,-0.44131095943469,33.680650699827,5.5,-0.02238867340969,True
182002,37.99661340945,16.908210541738,36.774371627334,-0.44214321984854,33.919737962883,5.5,0.023700312365209,True
49939,38.043820247478,17.398402595117,36.421143194355,-0.46436509290572,34.162040879466,5.5,0.03124682488617,True
85608,39.343653894969,20.03847103111,39.830528483454,-0.42773090745156,35.12940889779,5.5,0.025181984596176,True
149456,39.447625219135,17.605113379185,37.860316788798,-0.4230676841746,35.186929107628,5.5,0.14852760894242,True
54800,40.352874074011,19.885278841898,39.013019769208,-0.42804383893626,36.141709999447,5.5,0.051079933943712,True
382941,37.789169844701,14.593713516616,33.079981322583,-0.44457665898233,33.734609623315,5.5,0.010193219580709,True
149874,38.202769231394,21.153123517247,44.531566906387,-0.44973557849212,34.194718894549,5.5,0.050403700576438,True
177528,37.721072193507,17.371944663254,32.966127021142,-0.41735508589224,33.402057287979,5.5,0.075213433723344,True
132254,48.835194175334,21.566334149922,46.601564650457,-0.42088990344898,44.552452246636,5.5,0.0841272062111,False
313403,38.927974326196,19.359181620656,38.530255388229,-0.4322981936385,34.758253371095,5.5,0.018990946676614,True
30094,,22.673017515166,37.036983441236,-0.59471530587216,47.225572997642,5.5,0.086959703620129,False
238390,38.231948226603,13.802217637372,31.651521502038,-0.42705672513144,34.011050320566,5.5,0.069875622976828,True
449126,38.738187105972,17.057233908527,34.107712709198,-0.38594732535584,34.067697848909,5.5,-0.01079685341017,True
276819,37.977494848682,15.682447982576,29.119028411695,-0.46915544162056,34.13535069569,5.5,-0.0046806985401429,True
161998,38.09186822147,25.178903389016,51.535966043,-0.4506696636646,34.092125211903,5.5,0.045092621471174,True
201042,37.79836788335,21.357887674895,40.319286693781,-0.44371706126831,33.735952902699,5.5,0.016436727198873,True
214706,,24.085136909824,25.725992080007,-0.062736423788295,0.0,0.5,0.0092781238216,False
259693,48.960344266469,25.097747046598,51.714693443719,-0.45141846974388,44.967235969661,5.5,0.060603920263528,False
26284,19.230533297936,21.51008391377,22.309444578518,-0.23432810685347,11.538059436942,5.5,0.022943136749147,False
25427,,21.691506370951,630.90609050267,-1.8862695962749,58.301087702519,0.5,0.036881460361782,False
120805,37.728996555502,20.695806158542,42.45238747339,-0.48144589078761,33.984935444257,5.5,0.04943839442947,True
349951,38.299062714989,17.109926592923,41.653744008449,-0.40657276098505,33.865507371785,5.5,0.01506578380513,True
149574,,16.727482958884,17.475062583732,-0.01,44.42499226263,2.6443826746541,0.047257774658646,False
53366,39.293470651524,21.695772034156,40.046656870827,-0.44444297959486,35.237690901083,5.5,0.034447947691405,True
354664,48.649039788731,22.568466414777,36.430784003316,-1.3991597989834,51.441351716537,0.5,-0.017471072952944,False
98846,38.956657287027,19.603190813764,41.046100913912,-0.43196770713157,34.78374619412,5.5,0.037168591059283,True
349920,47.938927309783,20.681133831809,27.192183787514,-1.543149782297,50.470691005329,0.5,0.019384854532868,False
288729,39.722450390713,19.464606603041,41.13236756833,-0.45454489488209,35.756807266871,5.5,0.11088030654328,True
151647,39.429999442377,18.57449033849,42.434216841244,-0.41954347423949,35.133513029057,5.5,0.19286910458268,True
238588,24.847554901749,20.330039837424,21.003544885616,-0.12933075365236,10.909935380007,5.5,0.027408509799483,False
349940,40.37615534179,16.248396768481,40.236035910697,-0.36747762761083,35.470923835355,5.5,0.078155154039028,True
53329,39.076097118569,16.793866298496,33.157014331478,-0.43711156912064,34.952292204201,5.5,0.067295363155807,True
157659,,19.855430281162,52.347897810666,-0.40429335363587,45.914164415257,5.5,0.04557239660427,False
85674,38.233987762431,16.960066044468,37.490241995424,-0.43602967473385,34.099950697254,5.5,0.027397654621153,True
313373,,17.986064022592,266.51900953364,-1.3563289728825,60.0,0.5,0.07931857287467,False
240322,17.233267088027,14.328210598481,15.215200546559,-0.19009863320612,7.751016708498,5.5,0.023444406933665,False
124155,38.047462285837,20.296528700246,39.122307588288,-0.44942216913925,34.036616892253,5.5,0.023956291180602,True
238377,,20.744252839686,651.13129527908,-1.4623052276962,60.0,0.5,0.0028844781874514,False
24932,23.849901241261,20.019324025088,31.0224401504,-0.075579697091689,7.2434989201769e-05,5.5,-0.089464160083078,False
238405,37.995797962658,24.527555973394,46.343051218929,-0.44661676104595,33.959758579261,5.5,0.089551747792427,True
53449,40.290808810959,19.759600840508,38.248622778329,-0.43171477917718,36.115452942202,5.5,0.096970465457368,True
25413,,20.695029627144,21.980298861296,-1.257028443579,60.0,5.5,0.052303536808082,False
385250,38.271913214201,14.295773878993,34.727687816842,-0.43163367572498,34.095772801062,5.5,0.067810615900634,True
158009,38.363474240923,22.633088960502,49.342045078461,-0.47266042180793,34.549821238263,5.5,0.10294282963056,True
269744,49.973888425646,20.499789396742,27.388572653821,-0.74813112535754,47.564467435435,5.5,0.12276249021534,False
15091,47.293011084182,16.084765877886,35.305180148128,-0.41643077394305,42.964409670317,5.5,0.083139912250883,False
374814,13.160261521816,11.037538302152,12.469706574975,-0.37764183740126,23.505753489798,0.5,0.026320635876434,False
125583,37.887786809743,19.14525930631,35.533833680676,-0.44337005169675,33.822192325027,5.5,0.036452184026265,True
149861,4.9642704035833,16.523650931974,20.67740936346,-0.18939604112171,25.592423835248,0.5,0.050066164654096,False
25099,,22.118204025117,22.718600341575,-0.01,33.869759659253,4.0687623977043,0.032767955461952,False
340615,38.283626428035,18.178190300846,45.004016304887,-0.3909157635125,33.672497880365,5.5,0.031857921864238,True
25535,,24.534448035862,70.659984425287,-1.076420202156,60.0,0.5,0.035694234222339,False
169792,,16.86830635551,44.759090151804,-1.2661418786058,60.0,0.5,0.0067252590685679,False
149881,39.616574411717,21.197919122082,43.8195046651,-0.45416619184694,35.647624566428,5.5,0.16867886347152,True
55254,40.744788181668,17.015121120981,33.986388741401,-0.48595805428432,37.035491008846,5.5,0.041723132669526,True
271064,39.106321251365,15.52910604749,32.530354635435,-0.38940431199058,34.47729486064,5.5,0.026590398536658,True
243234,38.292352001585,20.175999170075,41.612212883062,-0.42211959421732,34.02208627225,5.5,0.013122951667313,True
154280,21.434368666395,21.280515451233,25.267865266543,-0.14650277535045,9.1304185701951,5.5,0.00086339026716243,False
200996,10.148019054327,19.057398193202,22.837283257047,-0.27454055404481,24.378669273569,0.5,0.065522842244675,False
214001,38.267028649111,23.668777784302,47.884528967015,-0.40751803609127,33.843757340297,5.5,0.022848843280599,True
288760,,16.004726919506,319.34132434645,-1.4299227238472,60.0,0.5,0.016645186869058,False
434768,16.125591379033,17.663691593544,18.284762444826,-0.38160705004465,26.363585135048,0.5,0.013942990578198,False
217381,30.856233537688,27.090287904818,27.68848291692,-0.01,39.879907372603,1.9123680980702,0.035732503144687,False
269505,,19.292438256895,20.411468332308,-0.1377073201582,11.352885480832,5.5,7.023365840443e-05,False
276843,47.084999145029,17.195350840447,26.854394296146,-1.3459933734702,49.333240485785,0.6263379764895,0.0078826038967369,False
26196,,16.398658543283,17.783913666263,-0.71347934441381,48.148697577079,5.5,0.064961791258957,False
259373,,15.954767238081,17.669187486391,-0.12124747729092,10.270701052315,5.5,-0.011999587340849,False
354960,38.245563462813,18.55279885914,42.359862775804,-0.45467590953483,34.2810630372,5.5,0.0083740808373466,True
151648,,-17.445642486025,220.35785865247,-0.01,48.11692272641,2.1435078643198,-0.31515875603715,False
14735,,17.620658111377,38.399913464195,-0.40080932896625,48.399249304843,5.5,0.019396813065606,False
99003,49.603568548342,17.773055483499,25.945319031735,-0.73383454888804,47.147207179696,5.5,0.099755890359629,False
182020,38.136651872862,19.68243536252,36.300077021578,-0.43234824803453,33.967413660238,5.5,0.019568083860169,True
94263,,17.708149827771,19.015840571666,-0.01,60.0,5.5,0.044057194955916,False
244069,,16.849591412089,17.52599134716,-0.01,34.706615377528,3.2365829809154,0.033849281230049,False
382978,,12.460144904578,13.577826039742,-0.13997288844893,17.496016157726,5.5,-0.005179453267825,False
177474,43.551171976528,17.322402765859,31.325498427785,-0.50584599399739,42.347268552427,2.7495087416797,0.019159331391793,False
25450,39.886788271202,18.628419035212,37.028009795936,-0.40284364684457,35.412191610721,5.5,0.072596944797396,True
201033,38.133962984175,23.155445998319,43.917847400788,-0.41680259619916,33.809223039404,5.5,0.054338386878996,True
109811,,19.347567586556,86.733626156756,-1.2779621219993,60.0,0.5,0.087477713050364,False
313355,,17.831861207459,18.512228790622,-0.01,35.429577114233,3.061340427018,0.03623390099617,False
339517,,17.347456717528,17.697614948358,-0.01,40.568803278437,1.6187310530739,0.020137185803465,False
149867,18.497945326767,25.179658852605,26.786741972365,-0.18514991290648,39.599173700458,0.5,0.048002320583497,False
53430,40.166017222331,16.88818316012,34.298730178633,-0.42935225570437,35.96768633454,5.5,0.066235616540177,True
25497,16.415698267327,23.18033284121,23.818103699282,-0.25689996249777,9.3991038726028,5.5,0.013877942275903,False
181957,,23.462216463925,24.156910188223,-0.01,33.412473002242,4.2682188781574,0.035778748373882,False
149436,21.065955951985,18.182519498905,20.030019421013,-0.21283896042833,16.101602024527,3.53145439775,0.036643274991556,False
243244,32.359609700185,11.075763783507,59.652775615328,-0.019779049450562,0.0,2.7964778489537,-0.15337316538793,False
94977,38.696449562792,20.432221738938,38.974473484874,-0.42357687443893,34.440875319618,5.5,0.058833269315992,True
214031,,18.810542150223,50.011535327823,-0.034652034138274,60.0,2.087647927716,-0.072961536487719,False
271009,22.892458205382,23.536166808947,30.035425927939,-0.094726446649439,3.863317974486,5.5,-2.0581389037814e-07,False
95188,46.749856046839,18.611555690168,30.947640176727,-0.81235158228133,47.536286720971,1.4765525173425,0.0074506627984969,False
85640,49.760613533901,19.987166617144,40.533657488902,-0.41462193103817,46.089749681246,4.6400238627418,0.063693545828583,False
38210,49.692861511754,18.305135980245,23.400838260106,-0.75556681908082,47.307152145824,5.5,0.11198134218978,False
107613,38.631757732202,17.661160362121,34.312830548149,-0.44254411115745,34.558575440493,5.5,0.017095017421857,True
259696,,20.158018866837,24.218605464166,-0.46049805856964,60.0,0.5,0.0083304073131171,False
455393,39.97335658241,15.921966662123,39.268514351466,-0.43384272726621,35.818480348285,5.5,0.084586098770368,True
292026,49.965756863594,17.386171985223,18.857164699981,-0.66552541965292,47.257276039816,5.5,0.021939744632762,False
94462,38.570876768647,18.40622286862,37.783727961548,-0.45792355593664,34.634493034948,5.5,0.030473774003667,True
291987,48.614966140388,17.574392679083,18.815484522228,-4.564430133493,49.470908827941,0.5,0.020275084933036,False
339942,37.669383401808,25.925254308264,52.949023785598,-0.42909136869975,33.468499934194,5.5,0.025915562329602,True
151670,19.831947919159,17.439893610254,18.424817256347,-0.12738807528003,5.6817785810618,5.5,0.032248259984534,False
95701,25.78065461935,18.968032336123,19.415589391217,-0.21896559843897,17.548480936738,5.5,0.020428340258064,False
201043,38.066530978238,17.384691017635,33.719881267167,-0.43005120394331,33.875023501133,5.5,0.039743957646765,True
120787,38.997498814318,21.77700083119,47.095548991897,-0.42414635994684,34.747638372058,5.5,0.10706813786179,True
272108,37.550925399596,21.057883833696,39.443361161741,-0.48760842745622,33.854182818114,5.5,0.0390024876601,True
53429,38.281090744799,27.285797825435,48.315144797082,-0.44177056611629,34.200776266826,5.5,0.007259332890983,True
96135,42.860070465133,24.10513617624,44.565084123469,-0.47515598891286,39.066447152101,5.5,0.036090197744657,False
313395,39.205585299214,15.430165479851,31.232267299022,-0.45028206684702,35.202399364032,5.5,0.021054661369228,True
455377,46.699726092005,15.692230766463,17.848551548499,-0.65578577125671,43.951019249201,5.5,0.042371872087384,False
151634,38.881644528171,20.273504428832,45.898515347205,-0.47641040819882,35.098010069634,5.5,0.08525124058044,True
182001,37.780038766665,17.772730285196,35.839679904349,-0.41541648160065,33.440868520167,5.5,0.030193596291783,True
107469,38.990226146619,16.865723243347,34.348765742685,-0.42596631490401,34.758523371546,5.5,0.024139750627169,True
214024,38.637489513756,12.739421882249,23.100320756831,-0.44766067326803,34.610861881475,5.5,0.024440540207026,True
132240,,23.651770198461,25.294252218015,-0.01,60.0,5.5,0.067564915799018,False
30014,48.080683436496,20.949207333678,23.215526682331,-0.90278394165397,46.084012080597,5.5,0.10178253881735,False
151633,26.918392965402,16.844655414305,17.718450859357,-0.23880155125117,38.019274112014,0.69830893543258,0.032754369340296,False
25774,,17.346202633824,17.721665363471,-0.01,33.226878490933,3.9244495675549,0.01626466242291,False
26190,38.046363089896,22.794163543269,47.333135803625,-0.44222453713304,33.970237308742,5.5,0.023305010227051,True
95689,38.796035640165,17.741033749932,33.176570724985,-0.4182718055536,34.486486650888,5.5,0.04441000601032,True
17384,46.024306856739,11.750843784351,23.913171232815,-0.38274297134908,41.314715899358,5.5,0.063776886377667,False
132200,25.259626706734,18.434432908693,27.305471199434,-0.064385194698582,0.0,4.9406823622745,-0.062561112706807,False
15103,38.274830224307,24.723800387506,45.798563317229,-0.41952368525798,33.978141145219,5.5,0.028071726480882,True
271051,,13.455278713021,16.884818514785,-0.49311741908025,48.380884247163,5.5,0.052484366756098,False
24656,,18.37813956787,21.36372483496,-0.031714137539255,0.0,0.5,0.0276638824143,False
374816,49.332543275773,13.577055030372,14.2729579314,-0.82993267043375,47.160604634143,5.5,0.032707406019751,False
177496,49.345000589312,18.089911697666,34.717038064565,-0.44581188066309,45.301674435272,5.5,0.045424496782413,False
336235,38.187360902535,13.871208540034,30.310294298019,-0.39739065075549,33.651363808895,5.5,-0.0053488559642793,True
95265,38.440361423774,19.620777913224,37.870409363285,-0.47327648499494,34.631672646671,5.5,0.087155899198681,True
119988,46.197833597858,22.173207765567,42.849014178042,-0.70129019794734,45.45458425672,2.6219330258311,0.13992512354643,False
455392,47.933440628321,13.004527227233,14.934578091264,-1.1197332456531,51.422566820453,0.5,0.043292555686959,False
25408,37.609572151029,18.023422353387,36.459688170522,-0.45437745919872,33.642467708733,5.5,0.023505746640031,True
340607,29.228843836359,14.488824584793,16.961894832032,-0.11166485817416,13.086228636371,5.5,-0.012091539572103,False
22972,46.405962854002,15.447365174174,19.623822206807,-0.46805466471121,42.554782697559,5.5,0.028498930972201,False
267030,48.564707227857,19.772455173492,21.637716161308,-1.4628658764543,47.332493895193,5.5,0.089485121347757,False
14709,38.661612835223,16.055592846947,35.247591274643,-0.41628370579216,34.331482177247,5.5,0.043825236987222,True
314086,,18.514364426849,26.075227978988,-0.52730498954323,46.889540207295,5.5,0.086730896563198,False
434776,,16.752062588738,32.138891990793,-0.47360511683249,47.718360609892,5.5,0.047625658549886,False
133679,39.40483323209,15.800368901007,32.703045568061,-0.45970049620453,35.483665315698,5.5,0.11370535515537,True
25491,37.408133802665,16.763125833848,35.164736360781,-0.47213140562432,33.590207658813,5.5,0.015817985030467,True
158872,47.942501175993,25.180330985073,54.124449322593,-0.47784464633703,44.170223196771,5.5,0.094671366302356,False
313391,39.256885531825,18.454609698949,35.012880639604,-0.43149567640265,35.079409521186,5.5,0.0063679532799747,True
25865,39.341473911595,22.125457364579,46.418634092351,-0.42654631429793,35.11552522456,5.5,0.10485037312981,True
214723,37.696332370192,19.761230641935,38.90527101322,-0.44274824583158,33.625028070654,5.5,-0.016170339096143,True
349898,46.947563862569,14.338385132998,29.863273187189,-0.46803836512154,43.096249587512,5.5,0.10001140612451,False
349948,38.58425510678,12.674491980108,34.23919340691,-0.4275419160352,34.368147236977,5.5,0.15340688464282,True
120121,38.113409309949,17.676941487344,35.265035785458,-0.44792854125667,34.08918966141,5.5,0.032368473345124,True
438420,12.690368212932,12.859159223657,16.925274382856,-0.13903064418207,34.006354258991,0.63743126877023,-0.00085795504042849,False
313390,40.614226286283,16.58218048755,35.253322874119,-0.38788454321496,35.967062926985,5.5,0.037795214355931,True
125577,39.558578597301,17.83479035377,35.405749031209,-0.40246673687355,35.079791478471,5.5,0.037661407932285,True
163786,47.632697292551,19.995076473301,38.72467456082,-0.49587779658787,45.344704098178,3.6935307235987,0.1053012763904,False
124161,39.195390045281,17.459788972794,32.330796038184,-0.39738684722313,34.659349535982,5.5,0.026832886559377,True
214665,,12.520235296377,14.523710742183,-0.092737567711277,0.0,0.5,0.0092067806684303,False
53447,39.216032632866,17.053697049375,34.96399554639,-0.41004121345501,34.819979802766,5.5,0.091459637637053,True
132244,39.821214249562,26.186402113881,49.99013636515,-0.43032434147132,35.632367226167,5.5,0.073037617742929,True
149446,38.613762723337,23.014103429897,45.586057992374,-0.4061020672524,34.175068655458,5.5,0.081777116095575,True
122127,37.935329614377,19.943433448277,40.592900200975,-0.43449168986786,33.786659158988,5.5,0.019900483056999,True
374780,22.489382285163,12.540939262383,13.495851147823,-0.11421887930673,6.7077282555705,5.5,0.033403630792891,False
162006,38.939961630829,21.742751314793,46.33517260306,-0.41720715757443,34.619415340716,5.5,0.098324125289267,True
272079,46.593394616873,23.180608557859,41.532323538883,-0.73232759452197,47.276718611148,1.5725772708715,0.0025040046904334,False
14710,39.099561210137,19.862336931506,41.030646600201,-0.41282375539803,34.73313894568,5.5,0.055548728351941,True
271014,37.924025808474,13.330936160345,26.141096244909,-0.51175208223499,34.401689701907,5.5,0.0095209446784602,True
25108,22.268664057836,19.793300077126,21.735053334111,-0.27833509346724,22.435696061247,1.9542076441075,0.010529432472744,False
354941,10.273148053885,13.569473864794,15.566190248364,-0.23566206390677,26.851508316206,0.5,0.039450455747083,False
151631,38.959496175758,16.535748560683,36.926542613955,-0.39489376895183,34.394818334294,5.5,0.053393805425758,True
157857,25.609878997483,24.033266729644,25.999549303344,-0.20718129657012,16.909466041738,5.5,0.0095560380147707,False
95073,38.4004113887,21.526410697395,40.702556496862,-0.4228269037158,34.137289006879,5.5,0.044012490650523,True
85514,49.644736829871,15.891316594547,18.35212423847,-1.1631642111166,48.095030589222,5.5,0.11238311194177,False
244372,38.424874464765,18.624370078582,37.435256873961,-0.41739317237322,34.106253662662,5.5,0.055576010195847,True
288755,47.365547645446,14.617971705963,27.334799382455,-0.61423115390158,47.017708307396,2.2293447218831,0.069709505782466,False
149843,46.623648725494,19.362912139725,31.745803204435,-1.0857705356383,48.828519459239,0.75607049765062,0.059156837566825,False
125523,25.773084419442,16.945126076109,17.256469523422,-0.37758657486196,32.878586339566,0.69162551347284,0.0097471026590897,False
201050,37.891174074859,18.962639142242,37.991018187894,-0.45360700590267,33.917331489955,5.5,0.051947265535687,True
120716,10.994547280594,19.994270916248,22.472511658567,-0.23570273939907,27.570046596254,0.5,0.024154572881064,False
85618,46.499904051236,20.052645539658,32.047194588216,-1.2912047702947,49.246908047413,0.545645695418,0.050343221285018,False
201054,49.561514221716,17.882744317839,32.375409180177,-0.59504521226403,46.532227035271,5.5,0.096923023216066,False
85679,46.311039291804,25.792708074073,44.697112191921,-0.9480704555415,48.499738761123,0.83953534757982,0.024339919232839,False
109487,38.898470976811,15.313228886423,32.378683565938,-0.42634972450389,34.670573705471,5.5,0.060456497974958,True
157996,39.001098792397,22.109874293342,44.76459173047,-0.42681878170958,34.777847815374,5.5,0.051157107366371,True
64518,48.890084010217,28.550688594422,38.296625567089,-0.55843878379016,45.662222892419,5.5,0.035809166503721,False
201044,37.722380745915,17.448187886743,36.570596457384,-0.42310479512503,33.462058344383,5.5,0.036577316269889,True
243037,38.922044410214,16.501302632812,35.707993101258,-0.42505407118574,34.681259627614,5.5,0.032986753651474,True
336237,16.981187655303,21.562646982754,23.132450009222,-0.18836993497075,7.4119172876803,5.5,0.023577318296931,False
25426,,14.85992060938,15.51678420774,-0.01,40.630441641475,1.4377999000957,0.03455846626396,False
201003,48.676278027469,21.389872381466,29.756138661818,-1.8002506385987,50.846470617235,0.5,0.047168785220905,False
266213,26.921778503849,11.406135734875,56.712916026377,-0.021570546410654,0.0,2.7075869533416,-0.14757067701927,False
259883,39.03174121024,21.137822197515,47.484068322791,-0.42489500565276,34.789368829097,5.5,0.083006553151279,True
340649,8.4019521319467,21.559393768386,29.42512621214,-0.10650557224003,45.084451586562,0.5,-0.069796689518671,False
95275,46.362988309116,19.423247132731,33.085418062788,-0.76979988608496,46.196874904978,2.1333805055643,0.036470082617648,False
349904,33.432302583853,17.042104292719,19.422860223772,-0.087358873491291,12.7983044011,5.5,3.3516449603764e-06,False
214720,37.4457932671,21.217394235824,41.439406634552,-0.47073584991631,33.616548400394,5.5,0.012724880830241,True
214717,,20.80163818124,110.1356274273,-0.35334319327355,49.881161050439,5.5,0.062856983567605,False
259898,38.431508096055,22.220035192701,45.493103021222,-0.43596482551181,34.29685609804,5.5,0.04721732942052,True
107607,38.47097846851,18.13215285541,33.219806635216,-0.43455189042468,34.32288274833,5.5,0.023162182571861,True
266200,,25.233881054601,43.766583621446,-0.62654594923915,60.0,0.5,-0.017563630359737,False
55074,39.437955635175,17.601405915006,34.628151847368,-0.46836903063099,35.589360363113,5.5,0.050295487294358,True
53381,39.308908991054,26.98339837362,58.291548974289,-0.41222417682053,34.936135781172,5.5,0.055986241802536,True
26380,39.757986720534,17.235485972179,33.866828262428,-0.40246203269976,35.279147251442,5.5,0.054090603289215,True
339204,39.683338954438,18.665378646724,40.553132109721,-0.42120245776865,35.403775044921,5.5,0.10036597152591,True
23296,38.230874892694,19.458392809545,43.705657221352,-0.40962571515057,33.830362985857,5.5,0.042139795779564,True
107478,47.988932947504,21.705688821985,23.541194765565,-0.5805153756936,44.88382512032,5.5,0.052062029336927,False
19937,20.160053066383,21.092497508056,23.350860933036,-0.090474727039189,0.23666787522478,5.5,0.072596047033557,False
23287,,20.059424549773,38.866604618017,-1.721618038576,53.64594093835,0.5,0.0105584979652,False
64520,39.303961029606,22.893166150555,40.963270521879,-0.44813503488184,35.281595678631,5.5,0.042871530040792,True
177476,,15.007589090244,27.624674009967,-0.46475141046267,47.760692388667,5.5,0.048896508692352,False
163819,,15.017307932438,19.34242362283,-0.022071765701019,10.257440280662,0.5,0.054993670160688,False
374771,39.716066481263,15.535259801155,39.338963407021,-0.37667836999847,34.930650114313,5.5,0.092601063942668,True
94243,39.594327237908,11.45736705635,23.660600779668,-0.43686193095708,35.4681658374,5.5,0.080562610200104,True
23305,38.44788460727,18.152408850531,38.936673844918,-0.40297380334314,33.974733196651,5.5,0.015758222673069,True
